Unnamed: 0,tweet_id,user_id,screen_name,text,time,topic
96,9.78855e+17,36728321.0,RocktheStageNYC,"Digital Design & Imaging Service in Falls Church, Virginia, estimated the peak crowd size at 202,796, with a 15 percent margin of error, according to CBS News.

And the majority of them were adults. So much for a ""youth movement""",3/28/2018 4:45,march
97,9.78801e+17,1931459316.0,hawaiianheath,"Don't let up, keep the pressure on, you and your generation are the voice of change need for YOUR future...",3/28/2018 1:08,march
98,9.7879e+17,4144003185.0,NolesSC,"Actually 200k, but who's counting.....",3/28/2018 0:23,march
99,9.78754e+17,43374230.0,RagnarD1776,I have the right to my life and therefore the right to protect my life against those that have or threaten to initiate physical force against me.  Where’s the flaw in that argument?,3/27/2018 21:59,march
100,9.78659e+17,1939204056.0,AgHarp51,"Ummm, around 850,000 folks.  You need to go back to math class.  Everything official I see says 200,000 or so.  With only about 10% being 18 or younger.",3/27/2018 15:43,march
101,9.78653e+17,8.34063e+17,vja3000,"@ChelseaClinton 850,000 marching in DC is nothing. There are millions of ignorant youth in America today. I'm sure you can relate...",3/27/2018 15:18,march
102,9.78639e+17,8.20096e+17,rebecca411926,Vote them out!,3/27/2018 14:23,march
103,9.78636e+17,7.57737e+17,LoserLefties,Now post the real numbers lol,3/27/2018 14:14,march
104,9.78608e+17,898964820.0,MarkWingerd1,"OK!
Mobilize!
- Iowa Progressive Emerges As
Serious Challenger To Congressional Republican Steve King
- https://bit.ly/2ITS4fm 
- Candidate : J.D. Scholten
- Volunteer to Phone Bank
    https://www.scholten4iowa.com/Join-The-Team/Volunteer …
- Contact: info@scholten4iowa.com
I did - - And for Conor Lamb, PA-18",3/27/2018 12:23,march
105,9.78584e+17,9.41947e+17,LiveOutLoud03,"In reality it was closer to 200,000 according to two separate expert analyses",3/27/2018 10:46,march
106,9.78563e+17,1341799256.0,Minerva452010,"The politicians need to look at this photo....850,000 people marching on DC, marching with a message to Capitol Hill......ban the guns now !",3/27/2018 9:24,march
107,9.78563e+17,1341799256.0,Minerva452010,Awesome March For Our Lives protest march that rocked Washington !,3/27/2018 9:23,march
108,9.78525e+17,7.47602e+17,__SERIOUSLY___,"Inflated the numbers A LOT there, tell the TRUTH:  It was 200K  NOT 800K",3/27/2018 6:49,march
109,9.78496e+17,9.68944e+17,ar15_gun,"Fake news alert. There was not 850k people in DC, there was only 200k. Next time find someone to properly dress the kiddies. https://s7.postimg.org/rr09g0tvv/image.jpg …",3/27/2018 4:56,march
110,9.78496e+17,2459121330.0,PoliticDeb,Not true.   March for Our Lives organizers dramatically inflate crowd size.,3/27/2018 4:55,march
111,9.7848e+17,8.21742e+17,Spockout1,#MarchForOurLives #neveragain,3/27/2018 3:52,march
112,9.78476e+17,8.39363e+17,scrolling_2468,What were the LA numbers?,3/27/2018 3:38,march
113,9.78474e+17,30929270.0,Billy_Barrell,"Lie. Far less than 850,000. But keep trying. You’re message is solid but your association is flawed. #2A will not go away. It is why we don’t look like #Europe yet",3/27/2018 3:31,march
114,9.78471e+17,3272470699.0,Truthdojo,What was accomplished exactly?,3/27/2018 3:18,march
115,9.78466e+17,296438132.0,dentontraveler,"My wife is a teacher, this impacts me as much as it does the youth of this nation. I hope that this will show DC. Youth of this nation will rise, they will make a great impact in the political landscape... If not now, it is just a matter of time. #ChangeIsComing #NeverAgain",3/27/2018 2:56,march
116,9.78459e+17,253090301.0,TirriGuy33,What? That’s double the people who showed up at the Jerk inauguration!,3/27/2018 2:28,march
117,9.78443e+17,19410542.0,Chainsman,"When @WMATA reports 500,000 trips on Metrorail, it translates to 250,000 people.  How did the other 500,000+ people get into town?
I fully support you but don't lie about your attendance like @realDonaldTrump did.",3/27/2018 1:25,march
118,9.78436e+17,2454335684.0,kennyb219,#ThrowThemOut,3/27/2018 0:58,march
119,9.78431e+17,109180685.0,PeacemakerRD58,"The opposition will outlast you and assume that you and your twisted opinion will go away. Your only hope for change, is to get out and vote for others that feel like you do. Those that believe they can provoke change, if given the chance. VOTE!!!",3/27/2018 0:39,march
120,9.7843e+17,109180685.0,PeacemakerRD58,"Gotta love their spirit and faith, but within months of these events passing, reality will set in and the position that their parents found themselves in, in their youth will come to light. Protests do little but allow emotional people to vent their frustrations.",3/27/2018 0:35,march
121,9.7842e+17,136369600.0,amohgyebi,"Liars, you lying about the figures, reports claim about 200,00",3/26/2018 23:54,march
122,9.7841e+17,263616936.0,armkevgto,BS,3/26/2018 23:14,march
0,9.66748e+17,884304968.0,Just_a_Texan,This kid is a complete fraud.....,2/22/2018 18:53,coached
1,9.66404e+17,1158627246.0,Martin_Ellinger,Throw your phone away please.,2/21/2018 20:06,coached
2,9.70318e+17,8.08649e+17,CindyKayHogan1,I got suspended for sharing his practice flubbed video. I can’t believe I would see the Orwellian 1984 censorship in my lifetime.,3/4/2018 15:21,coached
3,9.6663e+17,8.18683e+17,airbornelayer88,"Not everyone ran for the cameras, some ran to shield others
https://twitter.com/RealSaavedra/status/966577114655805442 …",2/22/2018 11:04,coached
4,9.66407e+17,3092616083.0,FloridaGuyOB,Reported to twitter. Don’t you have anything better to do than target kids that survived a mass shooting only a week ago!  Trump $30 million and little Marco $3.3 million from NRA,2/21/2018 20:17,coached
5,9.66463e+17,3579203061.0,dtt170,#DavidHogg is a fraud,2/22/2018 0:02,coached
6,9.68335e+17,7.03816e+17,KLelevier,@TrumpUpdate,2/27/2018 4:00,coached
7,9.66782e+17,21274393.0,brenzachip,"On Dr. Phil today.
Things that make you go Hmmmmmm....",2/22/2018 21:09,coached
8,9.6901e+17,30198443.0,djreiner,"Incredible......

Are his 15 minutes up yet?",3/1/2018 0:42,coached
9,9.68746e+17,254690767.0,CHearSpeakNEvil,"Interesting that Hogg references his friend was in the bathroom where the ""hallway shooter"" was, not Cruz or shooter but ""hallway shooter"" 3 students have said more than one shooter, now Hogg terminology implies that also!",2/28/2018 7:11,coached
10,9.6664e+17,2396615286.0,OnlyTruthReign,"You know he graduated from California high school, how to hell did he become, over 20 years old a Parkland high school student, that does not make sense.",2/22/2018 11:45,coached
11,9.66487e+17,7.16993e+17,darktolightMAGA,Pathetic CNN has been numerous times coaching and staging interviews,2/22/2018 1:38,coached
12,9.69727e+17,3368046515.0,toddbrock1234,Douchebag in training.,3/3/2018 0:11,coached
13,9.69039e+17,215994955.0,jonathanG02,"@Ssnyder1835 Here is a big reason why I am not accepting the narrative being reported. Again, I am sorry anyone was killed. Still I can’t help but think there is something more going on.",3/1/2018 2:39,coached
14,9.68656e+17,8.63195e+17,Bishopman69,"To everyone that is saying that he is traumatized and can't speak clearly. This ""kid"" made a video thast was supposedly during the shooting and he never messed up while speaking one time then.

Also, does the interviewer say ""just say, i can't put it in perspective.""?",2/28/2018 1:16,coached
15,9.67777e+17,16155881.0,petefrt,"Why is media circling wagons on any criticism of leftist Parkland students?  

The left hopes to grow #Parkland into a national movement.  

Template: Mao's Cultural Revolution and the Chinese Red Guards #tcot https://www.britannica.com/topic/Red-Guards … …",2/25/2018 15:02,coached
16,9.67105e+17,2845812077.0,brrider,"This is a perfect example of remembering lies
The facts that you experience is not hard to remember what happened
The fact is this is why police use video when talking to them bc they will ask you the same question in a different way
The story always changes in lies=he is liar",2/23/2018 18:33,coached
17,9.66561e+17,18093218.0,silverbfly,"Youngest CIA/FBI/CNN shill, or is he ? ",2/22/2018 6:31,coached
18,9.66462e+17,1539109250.0,WokenSlack,,2/21/2018 23:57,coached
19,9.66455e+17,245511351.0,grieve51166,Because it's been proved he wasn't a student there? Just a wild guess... Stooge.,2/21/2018 23:31,coached
20,9.66409e+17,1206073021.0,djdoug4ever,We are living in dangerous times when people are trying to hide the truth.  The left is so corrupt!!,2/21/2018 20:28,coached
21,9.66477e+17,7.91506e+17,100011crusader,@bchapman151 @RealMattCouch @TruthinGov2016 @realDonaldTrump @LisaMei62,2/22/2018 0:56,coached
22,9.66566e+17,7.9628e+17,AwakeOhSL33per,Reported :),2/22/2018 6:50,coached
23,9.70908e+17,19883373.0,isabelgonzalo,,3/6/2018 6:25,coached
24,9.69814e+17,243415783.0,BuckCityPig,He looks like he might even be trying out for a new anchor position. He kid get this right or your finished in the fake news industry ,3/3/2018 5:57,coached
25,9.69381e+17,1305549067.0,Canadiancovfefe,Wow!!!  Not the slightest bit credible.,3/2/2018 1:18,coached
26,9.69349e+17,8.24039e+17,jangone113,Attention-seeking peabody!,3/1/2018 23:08,coached
27,9.68931e+17,7.85905e+17,pammyjean7,This is exactly what it was rehearsed and he was coached.,2/28/2018 19:30,coached
28,9.68922e+17,298633547.0,LoriinUtah,Why is this little twit getting so much attention?,2/28/2018 18:52,coached
29,9.68176e+17,9.38953e+17,RockerC96ci,Any cop with any interview skills can see he’s lying from his eye movements.,2/26/2018 17:27,coached
30,9.68004e+17,2826804107.0,cjones29hd,Don't really care whether he's coached or not be cause he's  gonna say ban guns with the usual rhetoric anyway. Banning those AR rifles wouldn't have stopped anything.,2/26/2018 6:04,coached
31,9.67905e+17,8.05075e+17,Debleespecial,I've saved it everywhere. It's in good hands. He says he doesn't care... CNN seems to.,2/25/2018 23:33,coached
32,9.66877e+17,2683471818.0,deltaweese,@CiglianoPam Read and Retweet! @realDonaldTrump  #ExposeCNN Disdain42ndAmend #FireFBIDirector God Bless  My President,2/23/2018 3:25,coached
33,9.66841e+17,7.84829e+17,Duffy_1958,@JackAgainski @PGHowie2 @Toastmmaster @firemanjohn628,2/23/2018 1:05,coached
34,9.66734e+17,525788032.0,bubbyCovfefe411,Thank you. Vote Republican& #MAGA. ,2/22/2018 17:56,coached
35,9.6663e+17,1176708848.0,Twin_Travel,"Yeah, as thousands of us already know, #DavidHogg & his Youtube selection where he tries to get a beach guard fired in Southern California has been pulled #censorship",2/22/2018 11:05,coached
36,9.66586e+17,8.65027e+17,MAGA_TD_Corky,Holy shit!!  So busted!!  Libwads are pure FAKE!!! ,2/22/2018 8:11,coached
37,9.66533e+17,314616501.0,HeavilyFavored,https://twitter.com/HeavilyFavored/status/966530332005715968 …,2/22/2018 4:41,coached
38,9.66523e+17,4398375681.0,CrDavid19,"I don't know about this one, there are too may edits and cuts for my liking.  While I think he's a wee fraud, this video isn't ""right"".  Pity we can't get the raw, uncut version.",2/22/2018 3:59,coached
39,9.69658e+17,3162594446.0,SL_OKC,"Question 
Why do you want 

The Real Woke Bro

To see this?",3/2/2018 19:37,coached
40,9.70702e+17,7.81145e+17,AALIVESMATTER,Every time I #retweet this when I see it #MAGA #sheep365 #HoggTied #HoggWash #DraintheSwamp #FakeNews #exploitation #ParklandShooting #BrowardCounty #NRA #PatriotsUnite #AmericaFirst #Trump @realDonaldTrump @POTUS #Pray4DJT,3/5/2018 16:44,coached
41,9.6901e+17,30198443.0,djreiner,Fake???  Maybe???,3/1/2018 0:42,coached
42,9.68694e+17,227894398.0,Kate4Djt,Already trying. Read bottom,2/28/2018 3:47,coached
43,9.68584e+17,441940470.0,G_Pond47,"MSM, Scripted Liberal Fake News.",2/27/2018 20:30,coached
44,9.67755e+17,7.69551e+17,liberalismental,I’m guessing Hollyweird won’t come knocking any time soon?,2/25/2018 13:35,coached
45,9.6691e+17,22891214.0,Robbin_Young,RT’d ,2/23/2018 5:39,coached
46,9.6674e+17,74082962.0,tim_nicolai,"This will be shocking for Lucian, I know, but most interviewees being recorded get multiple cracks to say what they want to say because most people are, uh, nervous ordinary citizens.",2/22/2018 18:24,coached
47,9.6663e+17,9.17119e+17,NonTexanInTexas,"If you had ever been interviewed by a television reporter you would know that as soon as the bright light comes on and camera is rolling, it is very difficult. This isn’t someone being coached. These are a nervous child’s outtakes. You. Are. Insulting.",2/22/2018 11:04,coached
48,9.6659e+17,7.84936e+17,DeplorityReport,Here's his buddy---another fraud.,2/22/2018 8:24,coached
49,9.66464e+17,9.64651e+17,JaHardy65,To all of you people that are blaming Trump------- And how many mass shootings happened under your god Obama? Exactly how did he stop them? WAITING!,2/22/2018 0:06,coached
50,9.66459e+17,7.57665e+17,Josn_bLunt,,2/21/2018 23:45,coached
51,9.66456e+17,7.66796e+17,robertjones3575,next time get your anti-NRA coaches to write your Leftist bullsh*t on CUE CARDS!!,2/21/2018 23:34,coached
52,9.66454e+17,4528626621.0,realWyattGurp,"His description is that of someone who is rehearsing what to say, rather than recalling from memory events witnessed. I mean really. No wonder Youtube is going censor happy, wtf is this!",2/21/2018 23:27,coached
53,9.66407e+17,228439382.0,NormDePlume69,"You people have issues. You need to get outside and get some fresh air and exercise and rethink your life choices.
Attacking survivors of a school shooting if the bottom of the barrel.",2/21/2018 20:17,coached
54,9.66404e+17,1605521748.0,koshernost,I'm willing to renounce my atheism long enough to hope Satan's got Lucian's spot in Hell all picked out and waiting.,2/21/2018 20:07,coached
55,9.7755e+17,9.66876e+17,JayKliever,Well The Liberal does  to Champion there Criminals.,3/24/2018 14:15,coached
56,9.70811e+17,7.91082e+17,Exposing_thugs,,3/5/2018 23:58,coached
57,9.6901e+17,39063635.0,YankReb69,,3/1/2018 0:43,coached
58,9.68811e+17,3540707537.0,juliedavisraley,Todays kids think any facetime is good. Everyone wants to be a paid mouthpiece.,2/28/2018 11:30,coached
59,9.68389e+17,9.67026e+17,fv_freedom,Check out http://Freedomvine.com  for Conservative Censorship-Free News. Freedom Vine is a New Social Media Network based on Free Speech. Let's Make Media Fair Again! #freedomvine #FreeSpeech #Mediabias,2/27/2018 7:36,coached
60,9.68376e+17,8.81314e+17,BourgaizeGail,WOW this whole thing just keeps getting creepier by the day.,2/27/2018 6:43,coached
61,9.66868e+17,1026804151.0,AliceRountry,He looks like James Comey,2/23/2018 2:49,coached
62,9.66853e+17,3238230728.0,isleofcapri777,Yeah he mixes up his words.Definitely coached by CNN.Lying cheating liberals,2/23/2018 1:51,coached
63,9.66841e+17,302645492.0,DonnaSwanston,,2/23/2018 1:02,coached
64,9.66625e+17,1176708848.0,Twin_Travel,#done,2/22/2018 10:46,coached
65,9.66544e+17,2310907099.0,borntobefired,With David Hogg's CNN relationship is @CNN providing guns to school shooters?,2/22/2018 5:22,coached
66,9.66534e+17,1441234915.0,Trumpology911,,2/22/2018 4:42,coached
67,9.66512e+17,3725831532.0,1206geauxtigers,"Research/critical think:
1) Is David Hogg a student a Stoneman Douglas High School?
2) Was he accounted as ""present"" the day of the shooting?
Answers to both questions = YES, which means #CrisisActors theory is insane.
Why go after kids who saw their friends die in front of them?",2/22/2018 3:16,coached
68,9.66466e+17,7.18248e+17,dagnon_carole,"I am concerned, this kid was all over in LA last summer after a shooting say the same lines??? What’s up with that?",2/22/2018 0:14,coached
69,9.66422e+17,9.50495e+17,pcommonsense,Truth,2/21/2018 21:17,coached
70,9.66416e+17,262325223.0,BrentWagner,Nut job conspiracy theorist,2/21/2018 20:56,coached
71,9.6641e+17,24959466.0,lisadpitt64,Please! This kid is smart! you and the rest of the conspiracy activist should be so lucky to be as smart.,2/21/2018 20:33,coached
72,9.6641e+17,26334824.0,chillipope,way to do the troll farm's work for them,2/21/2018 20:29,coached
73,9.66409e+17,35467771.0,Deborahw37,"I do indeed know what to do and I just did it, reported you for targetted harassment because there is not a category for ""Terrible excuse for a human being""",2/21/2018 20:25,coached
74,9.67651e+17,589606816.0,MarciaBunney,Report him - it’s the best action to take.,2/25/2018 6:41,coached
75,9.66405e+17,9.58504e+17,JCD1278,Wow.  Imagine being a bad enough human to attack teenagers who just survived a mass shooting.,2/21/2018 20:11,coached
76,9.66779e+17,9.3151e+17,TerriLynn510,Liar! #RussianTroll go collect your check ,2/22/2018 20:57,coached
77,9.69415e+17,30576483.0,MMKinney,Don’t be silly. I’ve started following him on Twitter. This tape is edited. He looked like he was trying not to cry.,3/2/2018 3:32,coached
78,9.68974e+17,2716850508.0,jaijairry,"If it goes against your morals and values you will never be able to produce,",2/28/2018 22:20,coached
79,9.68872e+17,7.19203e+17,tod1776,#Retweet,2/28/2018 15:33,coached
80,9.6797e+17,908963659.0,QueenDPortugal,This is shocking,2/26/2018 3:51,coached
81,9.67749e+17,3589010426.0,ZemanLynnZ,You need professional help @lucianwintrich ... sooner than later ,2/25/2018 13:11,coached
82,9.6691e+17,8.7942e+17,WallaceKennett,"""I can't remember my lines!""",2/23/2018 5:39,coached
83,9.66883e+17,2532745032.0,mcumming13,How can people denie that this young man is scripted ? I just don’t get it ,2/23/2018 3:50,coached
84,9.66802e+17,7.03043e+17,bridget4kicks,BTW #DavidHogg is NOT a Florida high school student. He's actually a graduate of a high school in California.,2/22/2018 22:28,coached
85,9.66691e+17,57458520.0,tybrown3,I thought the students who played dead gunshot victims were particularly skilled.,2/22/2018 15:06,coached
86,9.66662e+17,2281093466.0,PJ1963Indy,A tool of lefties- exposed.,2/22/2018 13:11,coached
87,9.66505e+17,41687149.0,cornbreadpapa,Soy boy,2/22/2018 2:47,coached
88,9.66423e+17,876245732.0,forusewhendrunk,it's weird watching people attack the survivors or a terrorist attack,2/21/2018 21:21,coached
89,9.66411e+17,14751764.0,RCLGuard,,2/21/2018 20:35,coached
90,9.66411e+17,48775358.0,TheLadyofLedger,"This is what you call heavily coached?....and told what to say?...no, the kid is nervous with a camera in his face. Keep chug-a-luggin that #Trumpberrykoolaid.",2/21/2018 20:35,coached
91,9.66406e+17,372494314.0,waggles111,You have some nerve. Trump can’t zip his own fly up without help.,2/21/2018 20:16,coached
0,9.66565e+17,35039490.0,MarkDice,This kid and another also armed themselves with a fire extinguisher and a two-by-four and planned on beating down the gunman if he came through the door to the classroom they were hiding in.  Some brave and smart kids.,2/22/2018 6:48,colton
1,9.66551e+17,8.61361e+17,OkmakeReady,FKN amazing!!  Thank God we still have kids with intelligence not just feelings!,2/22/2018 5:50,colton
2,9.66566e+17,8.22795e+17,The_Smirker,,2/22/2018 6:53,colton
3,9.6655e+17,9.59308e+17,Republikid1,"CNN is fake news, you heard it from this kid",2/22/2018 5:49,colton
4,9.66555e+17,7.1753e+17,Imaginer77,Nothing to see here folks just more satanic bs from the dark side,2/22/2018 6:08,colton
5,9.66566e+17,874179554.0,JijiRotelli,"Not surprised...I would have liked to hear him, not a scripted #DavidHogg & company!! @CNN #FakeNewsMedia #StudentsStandUp",2/22/2018 6:49,colton
6,9.66562e+17,22274439.0,Speedy62269,Again - HMMMM,2/22/2018 6:33,colton
7,9.66552e+17,338425614.0,anthonyabatemar,@cnn Fake News,2/22/2018 5:54,colton
8,9.66551e+17,285502242.0,ThePeanutFiends,People called me heartless for having the audacity to claim the kids interviewed by CNN seemed to be reading off a script.,2/22/2018 5:49,colton
9,9.6656e+17,2796585116.0,RickMartlnez,This kid is hope for the future.,2/22/2018 6:27,colton
10,9.6655e+17,835918021.0,contrerasa20,@benshapiro MUST WATCH,2/22/2018 5:49,colton
11,9.66743e+17,8.83855e+17,pbs0033,CNN should be ashamed of themselves these kids have been through so much to not let him speak his mind and his thoughts and to dictate what he is to say is not America freedom of speech you are supposed to be reporters not dictators we are in America freedom of speech ,2/22/2018 18:36,colton
12,9.66573e+17,930459372.0,TechQn,"What do you have to say for yourself @CNN?
Dont you think your liberal FAKE NEWS bias has gone to far?
@FoxNews @seanhannity @TuckerCarlson @IngrahamAngle this is something you need to look into",2/22/2018 7:20,colton
13,9.66564e+17,8.94456e+17,Maruchandoll,Finally an actual student's point of view,2/22/2018 6:43,colton
14,9.66557e+17,2223600122.0,vin50c,"CNN= 
Counterfeit News Network",2/22/2018 6:15,colton
15,9.66552e+17,9.50499e+17,DBHnBuckhead2,"CNN is a total Dumpster Fire...
#CNNStalkers #CNNDoxing",2/22/2018 5:55,colton
16,9.66564e+17,108393023.0,roselinebandre,"@CNN is at it again, no surprises! #CNNisPropaganda #CNNisFakeNews #CNNCredibilityCrisis #CNNTownHall",2/22/2018 6:43,colton
17,9.66555e+17,7.63878e+17,MomSfbr,Get him on @seanhannity,2/22/2018 6:06,colton
18,9.66553e+17,7.91089e+17,Sick_of_Bias,@WPLGLocal10 should be commended for covering this young man's story! #RealNews #MAGA @realDonaldTrump,2/22/2018 5:59,colton
19,9.6656e+17,64480526.0,bixon032,Ohh but is he smarter than clock boy?  ,2/22/2018 6:27,colton
20,9.66785e+17,8.48301e+17,rebarnick9,Communist News Network,2/22/2018 21:22,colton
21,9.66661e+17,8.24451e+17,FarmDogMN,CNN is proven to be fake news over and over . This is just another example of the agenda they are pushing for the liberal Democrats.,2/22/2018 13:07,colton
22,9.66578e+17,8.02028e+17,Jwdny_1118s,Not surprised #CNNisPropaganda,2/22/2018 7:37,colton
23,9.66558e+17,2741724289.0,jamie_kidwell,CNN will get the results they are wanting. Gun shops will no longer be selling AR-15’s as of Friday. Because they’re going to sell out tomorrow!,2/22/2018 6:20,colton
24,9.66553e+17,7.80571e+17,RyRyTheGy,"Well.... there ya have it.
Cartoon Network has cartoons.
Lifetime has bad acting.
MTV has muuu.... ahem... HAD music vids.
@CNN has scripted “town halls.”
...aaaaand the sky is blue!
Unless the script u were given says green. Then it’s green. Don’t go off script.",2/22/2018 6:01,colton
25,9.66551e+17,9.16322e+17,WillieBeauBeau,I appreciate the honesty in this young man and sticking to his ethics and morals not like the other  little attention seeker and scammer,2/22/2018 5:52,colton
26,9.66723e+17,898954160.0,scoutsoutnow,"CNN staging another fake ""unprogramed"" town hall!",2/22/2018 17:16,colton
27,9.66551e+17,7.2833e+17,notbuyingthat54,"Shocked......

No...not even a bit!  This is #CNN @jaketapper @ChrisCuomo 

#ShameOnCNN 

#CNNTownHall",2/22/2018 5:51,colton
28,9.66551e+17,3115778042.0,depraved_dave,CNN is evil.,2/22/2018 5:50,colton
29,9.6758e+17,17484454.0,drachman56,"Evidence in hand and @CNN #FakeNews denied allegations,",2/25/2018 2:00,colton
30,9.66705e+17,2958358343.0,StcyrAnnie,The left never lets a tragedy stand in the way of their dishonest policy pushes. It reminds me of how they mistreated Evan Todd after Columbine.,2/22/2018 16:01,colton
31,9.66703e+17,3225642185.0,america_trust,"So, there are people that don't know #CNNFakeNews is a biased Liberal News Parody!?",2/22/2018 15:55,colton
32,9.66668e+17,9.40307e+17,GreyWolfwon,"ONE would assume that there is supposed to be a free flowing forum of differing ideas in these things...... only one assumes in his case.
CNN hates it when we call them fake news, and here is why.",2/22/2018 13:36,colton
33,9.6666e+17,8.52144e+17,AnitaSpringer5,CNN did not want to hear honest questions and answers. They only wanted to hear the questions they wanted asked. People should realize it was all rigged,2/22/2018 13:06,colton
34,9.66646e+17,474531313.0,lwerth21,"CNN wants it their way or no way!
#FakeNewsMedia",2/22/2018 12:10,colton
35,9.66634e+17,7.54394e+17,prodgeneric,@CNN is #FakeNews,2/22/2018 11:20,colton
36,9.66583e+17,4721823196.0,Kam222Kay,That’s just one example of why cnn is known as very fake news.,2/22/2018 7:58,colton
37,9.66573e+17,8.91656e+17,rachel7remnant,No...CNN has no agenda...now that that's settled...can I interest you in the purchase of a bridge in Brooklyn?,2/22/2018 7:17,colton
38,9.6656e+17,103466695.0,flm22,Now WHY am I NOT surprised to learn this about CNN EVEN scripting the ENTIRE thing Mark.,2/22/2018 6:26,colton
39,9.66558e+17,8.79025e+17,shesapatriot,CNN wants only scripted questions. What a surprise!,2/22/2018 6:17,colton
40,9.66556e+17,743372964.0,Nunyabiz1111,Good for you Colton Haab.,2/22/2018 6:12,colton
41,9.66551e+17,7.80896e+17,JMSMark5,Good for you!!!,2/22/2018 5:50,colton
42,9.67494e+17,347781439.0,IntegralAnswers,Turns out this story was all BS. CNN releases the communications between CNN and Colton Haab and his father.,2/24/2018 20:19,colton
43,9.66773e+17,1220235506.0,seargentluck,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",2/22/2018 20:33,colton
44,9.66711e+17,9.66706e+17,JimRohde3,Using children to boost ratings. CNN Children Needed Now,2/22/2018 16:28,colton
45,9.66708e+17,9.01928e+17,nanna121010,"The left wing media clowns berate Trump for suggesting teachers with weapons is an option.  At the same time they universally call that idea ridiculous, 250 Ohio teachers enrolled in a defensive firearms program that had space for 50 students.",2/22/2018 16:14,colton
46,9.66581e+17,24484841.0,Elaines2cents,"Well, I guess we have an answer to our suspicions now don't we. Pathetic that @CNN is always churning the wheels to make news instead of reporting it.",2/22/2018 7:49,colton
47,9.66581e+17,21885405.0,lesliedgMA_Ed,@CNN is exploiting the students in unspeakable ways... it disgusts me!,2/22/2018 7:48,colton
48,9.66569e+17,276529184.0,I_Sack_Morrison,CNN manipulated people to push their agenda? I’m utterly shocked.,2/22/2018 7:02,colton
49,9.66568e+17,7.8486e+17,amandart101,"Ahh, good. These children are catching on. I’m glad that I was worried for nothing. ",2/22/2018 6:57,colton
50,9.66559e+17,18220712.0,martincynthia,UNFREAKINBELIEVEABLE!?!?!?,2/22/2018 6:24,colton
51,9.66555e+17,30874161.0,0SweetSolace0,"The more silent voices of these teens is heard,ripping the media for thier arrogance and ripping the other suriviors about rabid gun control. I believe we'll be hearing more from them in the coming days. David and his outspoken friends Karma coming",2/22/2018 6:07,colton
52,9.6655e+17,8.34515e+17,BarryMcObaddley,@cnn using these poor kids. Just horrible.,2/22/2018 5:48,colton
53,9.6656e+17,3280762722.0,stripnotary,He should have gone and asked “why would you like me to read scripted question instead of my questions?” Live right there from stage,2/22/2018 6:27,colton
54,9.67738e+17,8.39496e+17,sasmenot2022,"Finally a student with a brain, and one that was actually at the school and one of the  real hero's, not a mouth piece for CNN profiteering of the victims.",2/25/2018 12:27,colton
55,9.67082e+17,95059162.0,MichelleSibley8,,2/23/2018 17:03,colton
56,9.66853e+17,9.23213e+17,SteveTatum85,"Reminds me of the time CNN scripted, coached, and directed a fake rally in London just like a Hollywood film crew. Also, their fake satellite remote where two correspondents pretended to speak to each other long distance via satellite but were in the same Phoenix parking lot.",2/23/2018 1:52,colton
57,9.66842e+17,3083325002.0,Quin4Trump,"He’s the punk who spent weeks before the shootings at his high school, posting scurrilous attacks on conservatives via his Facebook page.",2/23/2018 1:08,colton
58,9.66736e+17,58459364.0,madaboutfm,#cnn is a propaganda machine. Not a news organization!,2/22/2018 18:06,colton
59,9.66706e+17,19308590.0,BIG_George_NYC,"Mark, ALL of CNN's broadcasts are scripted. It is great seeing a young man come forward and actually say that HE was asked by CNN to ask scripted questions rather than his own questions. Thanks for sharing. Hey, when are you going to be in NYC? Coffee? #glrosario",2/22/2018 16:05,colton
60,9.66705e+17,1467667345.0,runningnoodles,"Nor did CNN bother with little niceties like disclosing that Tapper used to be the spox for Handgun Control, Inc.",2/22/2018 16:04,colton
61,9.66703e+17,4361398215.0,wabisabi8468,Wow you have your people trained...bullshitting heartfelt tweets..meanwhile hardcore Trump followers,2/22/2018 15:57,colton
62,9.66668e+17,831869786.0,atxflyboy,@IngrahamAngle @marklevinshow @SebGorka @seanhannity @LouDobbs @mitchellvii @Liz_Wheeler @foxandfriends @BreitbartNews @mitchellvii @dbongino @JackPosobiec @DLoesch,2/22/2018 13:38,colton
63,9.66647e+17,1078050246.0,texasbygrace,#ParklandStudentsSpeak not for all apparently. @cnn now picking on the elderly and kidos that won't have a hand pushing their #FakeNews narrative...,2/22/2018 12:13,colton
64,9.66646e+17,22274439.0,Speedy62269,That's how the MSM works... they do NOT give a rats ass about the TRUTH; just their BIASED version.,2/22/2018 12:10,colton
65,9.66637e+17,8.27668e+17,FranBarreraReal,Not all of our young people are mind controlled Communist Crap  News Network shills ,2/22/2018 11:32,colton
66,9.66568e+17,7.302e+17,jthebombdotcom,"How sad, CNN silencing victims who aren't to their liking, and chase down and harass elderly people.",2/22/2018 7:00,colton
67,9.66568e+17,9.44685e+17,NLSTWLK,Cnn is fake,2/22/2018 6:58,colton
68,9.66566e+17,8.22795e+17,The_Smirker,CNN's  narrative was too important.,2/22/2018 6:51,colton
69,9.66562e+17,4845831283.0,TracieLiberty,Is anyone surprised?,2/22/2018 6:33,colton
